DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,BG,2021,216.235,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,CY,2020,60.632,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,CY,2021,59.940,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,CZ,2020,2596.449,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,CZ,2021,2592.779,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,DE,2020,33498.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,DE,2021,29995.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,DK,2020,672.594,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,DK,2021,612.550,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,EE,2020,30.988,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,EE,2021,16.440,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,EL,2020,403.900,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,EL,2021,456.833,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,ES,2020,881.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,ES,2021,979.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,EU27_2020,2020,55765.631,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,EU27_2020,2021,52603.145,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,FI,2020,296.673,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,FI,2021,329.032,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,FR,2020,2766.534,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,FR,2021,3153.689,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,HR,2020,419.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,HR,2021,440.200,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,HU,2020,324.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,HU,2021,295.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,IE,2020,167.747,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,IE,2021,172.724,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,IT,2020,8166.441,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,IT,2021,8124.222,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,LT,2020,149.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,LT,2021,156.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,LU,2020,63.177,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,LU,2021,60.975,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,LV,2020,344.652,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,LV,2021,291.884,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,MD,2020,29.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,MK,2020,57.297,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,MT,2020,5.890,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,MT,2021,7.233,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,NL,2020,869.851,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,NL,2021,815.276,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,NO,2020,5.964,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,PL,2020,1233.853,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,PL,2021,1307.333,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,PT,2020,259.468,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,PT,2021,267.632,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,RO,2020,53.031,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,RO,2021,72.925,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,RS,2020,172.978,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,SE,2020,10.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,SE,2021,12.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,SI,2020,113.014,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,SI,2021,102.642,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,SK,2020,510.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,SK,2021,487.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,TR,2020,3047.493,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,UA,2020,471.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,AL,2020,5280.901,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,AT,2020,45343.976,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,AT,2021,42539.793,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,BA,2020,4663.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,BE,2020,1314.600,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,BE,2021,1349.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,BG,2020,3320.258,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,BG,2021,5067.133,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,CZ,2020,3436.963,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,CZ,2021,3619.924,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,DE,2020,25275.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,DE,2021,24979.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,DK,2020,17.064,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,DK,2021,16.294,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,EE,2020,30.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,EE,2021,23.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,EL,2020,3440.303,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,EL,2021,5961.439,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,ES,2020,33998.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,ES,2021,32847.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,EU27_2020,2020,375486.539,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,EU27_2020,2021,375149.021,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,FI,2020,15883.341,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,FI,2021,15791.129,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,FR,2020,67095.209,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,FR,2021,63955.776,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,GE,2020,8248.200,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,HR,2020,5810.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,HR,2021,7228.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,HU,2020,244.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,HU,2021,212.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,IE,2020,1224.217,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,IE,2021,1035.581,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,IS,2020,13156.972,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,IT,2020,49495.255,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,IT,2021,47478.360,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,LT,2020,1080.100,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,LT,2021,1093.900,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,LU,2020,1094.074,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,LU,2021,1084.772,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,LV,2020,2603.042,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,LV,2021,2707.796,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,MD,2020,47.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,ME,2020,1447.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,MK,2020,1277.144,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,NL,2020,46.066,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,NL,2021,88.143,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,NO,2020,141592.899,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,PL,2020,2936.988,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,PL,2021,3100.777,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,PT,2020,13632.554,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,PT,2021,13454.629,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,RO,2020,15701.386,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,RO,2021,17745.008,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,RS,2020,9748.645,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,SE,2020,72440.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,SE,2021,73926.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,SI,2020,5224.743,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,SI,2021,4997.067,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,SK,2020,4799.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,SK,2021,4846.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,TR,2020,78094.369,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,UA,2020,7563.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA100,GWH,XK,2020,262.826,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,AT,2020,0.073,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,AT,2021,0.031,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,BE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,BE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,BG,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,CZ,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,CZ,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,DE,2020,231.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,DE,2021,244.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,DK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,EE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,EE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,ES,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,ES,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,EU27_2020,2020,6717.256,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,EU27_2020,2021,6538.375,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,FI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,FI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,FR,2020,133.199,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,FR,2021,100.308,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,HR,2020,93.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,HR,2021,89.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,HU,2020,16.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,HU,2021,12.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,IS,2020,5960.603,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,IT,2020,6026.112,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,IT,2021,5913.787,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,NO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,PL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,PL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,PT,2020,217.172,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,PT,2021,178.549,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,RS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,SE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,SE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,TR,2020,10027.697,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,UA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA200,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,AT,2020,6791.530,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,AT,2021,6740.042,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,BA,2020,262.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,BE,2020,12818.600,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,BE,2021,11997.600,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,BG,2020,1477.131,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,BG,2021,1433.561,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,CY,2020,240.408,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,CY,2021,246.478,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,CZ,2020,699.083,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,CZ,2021,601.534,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,DE,2020,132102.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,DE,2021,114647.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,DK,2020,16330.214,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,DK,2021,16054.467,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,EE,2020,844.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,EE,2021,733.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,EL,2020,9310.104,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,EL,2021,10482.981,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,ES,2020,56444.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,ES,2021,62061.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,EU27_2020,2020,397481.079,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,EU27_2020,2021,386539.564,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,FI,2020,7938.150,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,FI,2021,8179.870,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,FR,2020,39861.296,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,FR,2021,36831.352,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,GE,2020,90.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,HR,2020,1720.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,HR,2021,2061.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,HU,2020,655.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,HU,2021,664.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,IE,2020,11549.420,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,IE,2021,9775.912,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,IS,2020,6.660,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,IT,2020,18761.557,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,IT,2021,20927.303,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,LT,2020,1551.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,LT,2021,1361.700,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,LU,2020,351.135,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,LU,2021,314.313,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,LV,2020,176.842,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,LV,2021,141.436,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,MD,2020,51.000,
