DATAFLOW,LAST UPDATE,freq,airpol,src_crf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BE,2015,10.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BE,2016,10.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BE,2017,10.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BE,2018,10.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BE,2019,10.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BE,2020,9.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1990,11.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1991,9.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1992,8.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1993,8.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1994,8.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1995,8.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1996,8.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1997,8.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1998,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,1999,7.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2000,7.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2001,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2002,7.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2003,8.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2004,8.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2005,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2006,8.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2007,8.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2008,8.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2009,7.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2010,8.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2011,8.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2012,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2013,7.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2014,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2015,8.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2016,8.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2017,9.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2018,8.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2019,8.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,BG,2020,7.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1990,8.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1991,8.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1992,8.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1993,8.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1994,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1995,8.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1996,8.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1997,8.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1998,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,1999,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2000,8.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2001,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2002,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2003,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2004,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2005,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2006,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2007,7.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2008,7.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2009,7.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2010,7.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2011,7.0,b
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2012,7.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2013,7.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2014,6.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2015,6.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2016,6.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2017,6.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2018,6.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2019,6.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CH,2020,5.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1990,10.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1991,11.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1992,12.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1993,12.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1994,12.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1995,12.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1996,12.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1997,12.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1998,12.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,1999,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2000,13.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2001,13.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2002,13.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2003,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2004,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2005,13.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2006,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2007,13.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2008,13.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2009,13.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2010,12.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2011,11.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2012,11.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2013,10.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2014,10.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2015,10.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2016,11.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2017,11.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2018,11.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2019,11.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CY,2020,10.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1990,19.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1991,17.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1992,17.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1993,16.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1994,15.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1995,15.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1996,15.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1997,15.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1998,14.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,1999,13.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2000,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2001,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2002,14.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2003,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2004,14.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2005,14.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2006,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2007,14.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2008,14.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2009,13.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2010,13.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2011,13.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2012,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2013,12.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2014,12.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2015,12.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2016,12.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2017,12.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2018,12.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2019,11.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,CZ,2020,10.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1990,15.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1991,15.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1992,14.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1993,14.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1994,13.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1995,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1996,14.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1997,13.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1998,13.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,1999,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2000,12.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2001,13.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2002,12.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2003,12.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2004,12.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2005,12.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2006,12.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2007,12.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2008,12.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2009,11.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2010,11.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2011,11.6,b
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2012,11.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2013,11.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2014,11.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2015,11.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2016,11.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2017,11.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2018,10.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2019,10.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DE,2020,8.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1990,14.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1991,16.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1992,15.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1993,15.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1994,16.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1995,15.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1996,17.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1997,16.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1998,15.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,1999,14.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2000,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2001,14.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2002,13.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2003,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2004,13.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2005,12.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2006,14.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2007,13.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2008,12.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2009,12.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2010,11.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2011,11.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2012,10.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2013,10.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2014,9.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2015,9.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2016,9.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2017,8.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2018,8.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2019,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,DK,2020,7.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1990,25.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1991,24.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1992,17.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1993,14.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1994,15.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1995,14.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1996,14.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1997,14.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1998,13.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,1999,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2000,12.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2001,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2002,12.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2003,14.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2004,14.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2005,14.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2006,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTX4_MEMONIA,T_HAB,EE,2007,16.6,
